#Wheel	DTMaddr	DTMchan	Zlayer	PHIstrawRODhalf	BUFposition
3	11	14	24	2	0	1774
3	11	9	24	3	0	1174
3	10	5	24	4	0	692
3	10	2	24	5	0	332
3	10	14	24	6	0	1772
3	10	9	24	7	0	1172
3	7	5	24	8	0	686
3	7	2	24	9	0	326
3	7	14	24	10	0	1766
3	7	9	24	11	0	1166
3	6	5	24	12	0	684
3	6	2	24	13	0	324
3	6	14	24	14	0	1764
3	6	9	24	15	0	1164
3	3	5	24	16	0	678
3	3	2	24	17	0	318
3	3	14	24	18	0	1758
3	3	9	24	19	0	1158
3	2	5	24	20	0	676
3	2	2	24	21	0	316
3	2	14	24	22	0	1756
3	2	9	24	23	0	1156
3	11	4	25	0	0	574
3	11	3	25	1	0	454
3	11	15	25	2	0	1894
3	11	8	25	3	0	1054
3	10	4	25	4	0	572
3	10	3	25	5	0	452
3	10	15	25	6	0	1892
3	10	8	25	7	0	1052
3	7	4	25	8	0	566
3	7	3	25	9	0	446
3	7	15	25	10	0	1886
3	7	8	25	11	0	1046
3	6	4	25	12	0	564
3	6	3	25	13	0	444
3	6	15	25	14	0	1884
3	6	8	25	15	0	1044
3	3	4	25	16	0	558
3	3	3	25	17	0	438
3	3	15	25	18	0	1878
3	3	8	25	19	0	1038
3	2	4	25	20	0	556
3	2	3	25	21	0	436
3	2	15	25	22	0	1876
3	2	8	25	23	0	1036
3	11	7	26	0	0	934
3	11	0	26	1	0	94
3	11	12	26	2	0	1534
3	11	11	26	3	0	1414
3	10	7	26	4	0	932
3	10	0	26	5	0	92
3	10	12	26	6	0	1532
3	10	11	26	7	0	1412
3	7	7	26	8	0	926
3	7	0	26	9	0	86
3	7	12	26	10	0	1526
3	7	11	26	11	0	1406
3	6	7	26	12	0	924
3	6	0	26	13	0	84
3	6	12	26	14	0	1524
3	6	11	26	15	0	1404
3	3	7	26	16	0	918
3	3	0	26	17	0	78
3	3	12	26	18	0	1518
3	3	11	26	19	0	1398
3	2	7	26	20	0	916
3	2	0	26	21	0	76
3	2	12	26	22	0	1516
3	2	11	26	23	0	1396
3	11	6	27	0	0	814
3	11	1	27	1	0	214
3	11	13	27	2	0	1654
3	11	10	27	3	0	1294
3	10	6	27	4	0	812
3	10	1	27	5	0	212
3	10	13	27	6	0	1652
3	10	10	27	7	0	1292
3	7	6	27	8	0	806
3	7	1	27	9	0	206
3	7	13	27	10	0	1646
3	7	10	27	11	0	1286
3	6	6	27	12	0	804
3	6	1	27	13	0	204
3	6	13	27	14	0	1644
3	6	10	27	15	0	1284
3	3	6	27	16	0	798
3	3	1	27	17	0	198
3	3	13	27	18	0	1638
3	3	10	27	19	0	1278
3	2	6	27	20	0	796
3	2	1	27	21	0	196
3	2	13	27	22	0	1636
3	2	10	27	23	0	1276
3	8	10	28	0	0	1288
3	8	13	28	1	0	1648
3	8	1	28	2	0	208
3	8	6	28	3	0	808
3	9	10	28	4	0	1290
3	9	13	28	5	0	1650
3	9	1	28	6	0	210
3	9	6	28	7	0	810
3	4	10	28	8	0	1280
3	4	13	28	9	0	1640
3	4	1	28	10	0	200
3	4	6	28	11	0	800
3	5	10	28	12	0	1282
3	5	13	28	13	0	1642
3	5	1	28	14	0	202
3	5	6	28	15	0	802
3	0	10	28	16	0	1272
3	0	13	28	17	0	1632
3	0	1	28	18	0	192
3	0	6	28	19	0	792
3	1	10	28	20	0	1274
3	1	13	28	21	0	1634
3	1	1	28	22	0	194
3	1	6	28	23	0	794
3	8	11	29	0	0	1408
3	8	12	29	1	0	1528
3	8	0	29	2	0	88
3	8	7	29	3	0	928
3	9	11	29	4	0	1410
3	9	12	29	5	0	1530
3	9	0	29	6	0	90
3	9	7	29	7	0	930
3	4	11	29	8	0	1400
3	4	12	29	9	0	1520
3	4	0	29	10	0	80
3	4	7	29	11	0	920
3	5	11	29	12	0	1402
3	5	12	29	13	0	1522
3	5	0	29	14	0	82
3	5	7	29	15	0	922
3	0	11	29	16	0	1392
3	0	12	29	17	0	1512
3	0	0	29	18	0	72
3	0	7	29	19	0	912
3	1	11	29	20	0	1394
3	1	12	29	21	0	1514
3	1	0	29	22	0	74
3	1	7	29	23	0	914
3	8	8	30	0	0	1048
3	8	15	30	1	0	1888
3	8	3	30	2	0	448
3	8	4	30	3	0	568
3	9	8	30	4	0	1050
3	9	15	30	5	0	1890
3	9	3	30	6	0	450
3	9	4	30	7	0	570
3	4	8	30	8	0	1040
3	4	15	30	9	0	1880
3	4	3	30	10	0	440
3	4	4	30	11	0	560
3	5	8	30	12	0	1042
3	5	15	30	13	0	1882
3	5	3	30	14	0	442
3	5	4	30	15	0	562
3	0	8	30	16	0	1032
3	0	15	30	17	0	1872
3	0	3	30	18	0	432
3	0	4	30	19	0	552
3	1	8	30	20	0	1034
3	1	15	30	21	0	1874
3	1	3	30	22	0	434
3	1	4	30	23	0	554
3	8	9	31	0	0	1168
3	8	14	31	1	0	1768
3	8	2	31	2	0	328
3	8	5	31	3	0	688
3	9	9	31	4	0	1170
3	9	14	31	5	0	1770
3	9	2	31	6	0	330
3	9	5	31	7	0	690
3	4	9	31	8	0	1160
3	4	14	31	9	0	1760
3	4	2	31	10	0	320
3	4	5	31	11	0	680
3	5	9	31	12	0	1162
3	5	14	31	13	0	1762
3	5	2	31	14	0	322
3	5	5	31	15	0	682
3	0	9	31	16	0	1152
3	0	14	31	17	0	1752
3	0	2	31	18	0	312
3	0	5	31	19	0	672
3	1	9	31	20	0	1154
3	1	14	31	21	0	1754
3	1	2	31	22	0	314
3	1	5	31	23	0	674
4	11	5	32	0	0	647
4	11	2	32	1	0	287
4	11	14	32	2	0	1727
4	11	9	32	3	0	1127
4	10	5	32	4	0	645
4	10	2	32	5	0	285
4	10	14	32	6	0	1725
4	10	9	32	7	0	1125
4	7	5	32	8	0	639
4	7	2	32	9	0	279
4	7	14	32	10	0	1719
4	7	9	32	11	0	1119
4	6	5	32	12	0	637
4	6	2	32	13	0	277
4	6	14	32	14	0	1717
4	6	9	32	15	0	1117
4	3	5	32	16	0	631
4	3	2	32	17	0	271
