EMBC 12 100 2 12 5R 14 
EMBC 12 100 2 12 5L 33 
EMBC 12 101 2 12 6R 14 
EMBC 12 101 2 12 6L 33 
EMBC 12 102 2 12 7R 14 
EMBC 12 102 2 12 7L 33 
EMBC 12 103 2 12 8R 14 
EMBC 12 103 2 12 8L 33 
EMBC 13 104 2 13 5R 15 
EMBC 13 104 2 13 5L 34 
EMBC 13 105 2 13 6R 15 
EMBC 13 105 2 13 6L 34 
EMBC 13 106 2 13 7R 15 
EMBC 13 106 2 13 7L 34 
EMBC 13 107 2 13 8R 15 
EMBC 13 107 2 13 8L 34 
EMBC 13 108 2 14 5R 16 
EMBC 13 108 2 14 5L 35 
EMBC 13 109 2 14 6R 16 
EMBC 13 109 2 14 6L 35 
EMBC 13 110 2 14 7R 16 
EMBC 13 110 2 14 7L 35 
EMBC 13 111 2 14 8R 16 
EMBC 13 111 2 14 8L 35 
EMBC 14 112 3 1 9R 1 
EMBC 14 112 3 1 9L 20 
EMBC 14 113 3 1 10R 1 
EMBC 14 113 3 1 10L 20 
EMBC 14 114 3 1 11R 1 
EMBC 14 114 3 1 11L 20 
EMBC 14 115 3 1 12R 1 
EMBC 14 115 3 1 12L 20 
EMBC 14 116 3 2 9R 2 
EMBC 14 116 3 2 9L 21 
EMBC 14 117 3 2 9R 3 
EMBC 14 117 3 2 9L 22 
EMBC 14 118 3 2 10R 2 
EMBC 14 118 3 2 10L 21 
EMBC 14 119 3 2 10R 3 
EMBC 14 119 3 2 10L 22 
EMBC 15 120 3 3 11R 2 
EMBC 15 120 3 3 11L 21 
EMBC 15 121 3 3 11R 3 
EMBC 15 121 3 3 11L 22 
EMBC 15 122 3 3 12R 2 
EMBC 15 122 3 3 12L 21 
EMBC 15 123 3 3 12R 3 
EMBC 15 123 3 3 12L 22 
EMBC 15 124 3 4 9R 4 
EMBC 15 124 3 4 9L 23 
EMBC 15 125 3 4 9R 5 
EMBC 15 125 3 4 9L 24 
EMBC 15 126 3 4 10R 4 
EMBC 15 126 3 4 10L 23 
EMBC 15 127 3 4 10R 5 
EMBC 15 127 3 4 10L 24 
EMBC 16 128 3 5 11R 4 
EMBC 16 128 3 5 11L 23 
EMBC 16 129 3 5 11R 5 
EMBC 16 129 3 5 11L 24 
EMBC 16 130 3 5 12R 4 
EMBC 16 130 3 5 12L 23 
EMBC 16 131 3 5 12R 5 
EMBC 16 131 3 5 12L 24 
EMBC 16 132 3 6 9R 6 
EMBC 16 132 3 6 9L 25 
EMBC 16 133 3 6 9R 7 
EMBC 16 133 3 6 9L 26 
EMBC 16 134 3 6 10R 6 
EMBC 16 134 3 6 10L 25 
EMBC 16 135 3 6 10R 7 
EMBC 16 135 3 6 10L 26 
EMBC 17 136 3 7 11R 6 
EMBC 17 136 3 7 11L 25 
EMBC 17 137 3 7 11R 7 
EMBC 17 137 3 7 11L 26 
EMBC 17 138 3 7 12R 6 
EMBC 17 138 3 7 12L 25 
EMBC 17 139 3 7 12R 7 
EMBC 17 139 3 7 12L 26 
EMBC 17 140 3 8 9R 8 
EMBC 17 140 3 8 9L 27 
EMBC 17 141 3 8 10R 8 
EMBC 17 141 3 8 10L 27 
EMBC 17 142 3 8 11R 8 
EMBC 17 142 3 8 11L 27 
EMBC 17 143 3 8 12R 8 
EMBC 17 143 3 8 12L 27 
EMBC 18 144 3 9 9R 11 
EMBC 18 144 3 9 9L 30 
EMBC 18 145 3 9 10R 11 
EMBC 18 145 3 9 10L 30 
EMBC 18 146 3 9 11R 11 
EMBC 18 146 3 9 11L 30 
EMBC 18 147 3 9 12R 11 
EMBC 18 147 3 9 12L 30 
EMBC 18 148 3 10 9R 12
EMBC 18 148 3 10 9L 31
EMBC 18 149 3 10 10R 12
EMBC 18 149 3 10 10L 31
EMBC 18 150 3 10 11R 12
EMBC 18 150 3 10 11L 31
EMBC 18 151 3 10 12R 12
EMBC 18 151 3 10 12L 31
EMBC 18 148 3 10 9R 12
EMBC 18 148 3 10 9L 31
EMBC 18 149 3 10 10R 12
EMBC 18 149 3 10 10L 31
EMBC 18 150 3 10 11R 12
EMBC 18 150 3 10 11L 31
EMBC 18 151 3 10 12R 12
EMBC 18 151 3 10 12L 31
EMBC 18 148 3 10 9R 12
EMBC 18 148 3 10 9L 31
EMBC 18 149 3 10 10R 12
EMBC 18 149 3 10 10L 31
EMBC 18 150 3 10 11R 12
EMBC 18 150 3 10 11L 31
EMBC 18 151 3 10 12R 12
EMBC 18 151 3 10 12L 31
EMBC 19 152 3 11 9R 13 
EMBC 19 152 3 11 9L 32 
EMBC 19 153 3 11 10R 13 
EMBC 19 153 3 11 10L 32 
EMBC 19 154 3 11 11R 13 
EMBC 19 154 3 11 11L 32 
EMBC 19 155 3 11 12R 13 
EMBC 19 155 3 11 12L 32 
EMBC 19 156 3 12 9R 14 
EMBC 19 156 3 12 9L 33 
EMBC 19 157 3 12 10R 14 
EMBC 19 157 3 12 10L 33 
EMBC 19 158 3 12 11R 14 
EMBC 19 158 3 12 11L 33 
EMBC 19 159 3 12 12R 14 
EMBC 19 159 3 12 12L 33 
EMBC 20 160 3 13 9R 15 
EMBC 20 160 3 13 9L 34 
EMBC 20 161 3 13 10R 15 
EMBC 20 161 3 13 10L 34 
EMBC 20 162 3 13 11R 15 
EMBC 20 162 3 13 11L 34 
EMBC 20 163 3 13 12R 15 
EMBC 20 163 3 13 12L 34 
EMBC 20 164 3 14 9R 16 
EMBC 20 164 3 14 9L 35 
EMBC 20 165 3 14 10R 16 
EMBC 20 165 3 14 10L 35 
EMBC 20 166 3 14 11R 16 
EMBC 20 166 3 14 11L 35 
EMBC 20 167 3 14 12R 16 
EMBC 20 167 3 14 12L 35 
EMBC 21 168 4 1 13R 1 
EMBC 21 168 4 1 13L 20 
EMBC 21 169 4 1 14R 1 
EMBC 21 169 4 1 14L 20 
EMBC 21 170 4 1 15R 1 
EMBC 21 170 4 1 15L 20 
EMBC 21 171 4 1 16R 1 
EMBC 21 171 4 1 16L 20 
EMBC 21 172 4 2 13R 2 
EMBC 21 172 4 2 13L 21 
EMBC 21 173 4 2 13R 3 
EMBC 21 173 4 2 13L 22 
EMBC 21 174 4 2 14R 2 
EMBC 21 174 4 2 14L 21 
EMBC 21 175 4 2 14R 3 
EMBC 21 175 4 2 14L 22 
EMBC 22 176 4 3 15R 2 
EMBC 22 176 4 3 15L 21 
EMBC 22 177 4 3 15R 3 
EMBC 22 177 4 3 15L 22 
EMBC 22 178 4 3 16R 2 
EMBC 22 178 4 3 16L 21 
EMBC 22 179 4 3 16R 3 
EMBC 22 179 4 3 16L 22 
EMBC 22 180 4 4 13R 4 
EMBC 22 180 4 4 13L 23 
EMBC 22 181 4 4 13R 5 
EMBC 22 181 4 4 13L 24 
EMBC 22 182 4 4 14R 4 
EMBC 22 182 4 4 14L 23 
EMBC 22 183 4 4 14R 5 
EMBC 22 183 4 4 14L 24 
EMBC 23 184 4 5 15R 4 
EMBC 23 184 4 5 15L 23 
EMBC 23 185 4 5 15R 5 
EMBC 23 185 4 5 15L 24 
EMBC 23 186 4 5 16R 4 
EMBC 23 186 4 5 16L 23 
EMBC 23 187 4 5 16R 5 
EMBC 23 187 4 5 16L 24 
EMBC 23 188 4 6 13R 6 
EMBC 23 188 4 6 13L 25 
EMBC 23 189 4 6 13R 7 
EMBC 23 189 4 6 13L 26 
EMBC 23 190 4 6 14R 6 
EMBC 23 190 4 6 14L 25 
EMBC 23 191 4 6 14R 7 
EMBC 23 191 4 6 14L 26 
EMBC 24 192 4 7 15R 6 
EMBC 24 192 4 7 15L 25 
EMBC 24 193 4 7 15R 7 
EMBC 24 193 4 7 15L 26 
EMBC 24 194 4 7 16R 6 
EMBC 24 194 4 7 16L 25 
EMBC 24 195 4 7 16R 7 
EMBC 24 195 4 7 16L 26 
EMBC 24 196 4 8 13R 8 
EMBC 24 196 4 8 13L 27 
EMBC 24 197 4 8 14R 8 
EMBC 24 197 4 8 14L 27 
EMBC 24 198 4 8 15R 8 
EMBC 24 198 4 8 15L 27 
EMBC 24 199 4 8 16R 8 
EMBC 24 199 4 8 16L 27 
EMBC 25 200 4 9 13R 11 
EMBC 25 200 4 9 13L 30 
EMBC 25 201 4 9 14R 11 
EMBC 25 201 4 9 14L 30 
EMBC 25 202 4 9 15R 11 
EMBC 25 202 4 9 15L 30 
EMBC 25 203 4 9 16R 11 
EMBC 25 203 4 9 16L 30 
EMBC 25 204 4 10 13R 12
EMBC 25 204 4 10 13L 31
EMBC 25 205 4 10 14R 12
EMBC 25 205 4 10 14L 31
EMBC 25 206 4 10 15R 12
EMBC 25 206 4 10 15L 31
EMBC 25 207 4 10 16R 12
EMBC 25 207 4 10 16L 31
EMBC 25 204 4 10 13R 12
EMBC 25 204 4 10 13L 31
EMBC 25 205 4 10 14R 12
EMBC 25 205 4 10 14L 31
EMBC 25 206 4 10 15R 12
EMBC 25 206 4 10 15L 31
EMBC 25 207 4 10 16R 12
EMBC 25 207 4 10 16L 31
EMBC 25 204 4 10 13R 12
EMBC 25 204 4 10 13L 31
EMBC 25 205 4 10 14R 12
EMBC 25 205 4 10 14L 31
EMBC 25 206 4 10 15R 12
EMBC 25 206 4 10 15L 31
EMBC 25 207 4 10 16R 12
EMBC 25 207 4 10 16L 31
EMBC 26 208 4 11 13R 13 
EMBC 26 208 4 11 13L 32 
EMBC 26 209 4 11 14R 13 
EMBC 26 209 4 11 14L 32 
EMBC 26 210 4 11 15R 13 
EMBC 26 210 4 11 15L 32 
EMBC 26 211 4 11 16R 13 
EMBC 26 211 4 11 16L 32 
EMBC 26 212 4 12 13R 14 
EMBC 26 212 4 12 13L 33 
EMBC 26 213 4 12 14R 14 
EMBC 26 213 4 12 14L 33 
EMBC 26 214 4 12 15R 14 
EMBC 26 214 4 12 15L 33 
EMBC 26 215 4 12 16R 14 
EMBC 26 215 4 12 16L 33 
EMBC 27 216 4 13 13R 15 
EMBC 27 216 4 13 13L 34 
EMBC 27 217 4 13 14R 15 
EMBC 27 217 4 13 14L 34 
EMBC 27 218 4 13 15R 15 
EMBC 27 218 4 13 15L 34 
EMBC 27 219 4 13 16R 15 
EMBC 27 219 4 13 16L 34 
EMBC 27 220 4 14 13R 16 
EMBC 27 220 4 14 13L 35 
EMBC 27 221 4 14 14R 16 
EMBC 27 221 4 14 14L 35 
EMBC 27 222 4 14 15R 16 
EMBC 27 222 4 14 15L 35 
EMBC 27 223 4 14 16R 16 
EMBC 27 223 4 14 16L 35 
EMECA 0 0 1 1 1R 2 
EMECA 0 0 1 1 1L 21 
EMECA 0 1 1 1 3R 2 
EMECA 0 1 1 1 3L 21 
EMECA 0 2 1 1 5R 2 
EMECA 0 2 1 1 5L 21 
EMECA 0 3 1 1 7R 2 
EMECA 0 3 1 1 7L 21 
EMECA 0 4 1 2 1R 3 
EMECA 0 4 1 2 1R 4 
EMECA 0 5 1 2 1R 5 
EMECA 0 5 1 2 1R 6 
EMECA 0 6 1 2 1L 22 
EMECA 0 6 1 2 1L 23 
EMECA 0 7 1 2 1L 24 
EMECA 0 7 1 2 1L 25 
EMECA 1 8 1 3 3R 3 
EMECA 1 8 1 3 3R 4 
EMECA 1 9 1 3 3R 5 
EMECA 1 9 1 3 3R 6 
EMECA 1 10 1 3 3L 22 
EMECA 1 10 1 3 3L 23 
EMECA 1 11 1 3 3L 24 
EMECA 1 11 1 3 3L 25 
EMECA 1 12 1 4 5R 3 
EMECA 1 12 1 4 5R 4 
EMECA 1 13 1 4 5R 5 
EMECA 1 13 1 4 5R 6 
EMECA 1 14 1 4 5L 22 
EMECA 1 14 1 4 5L 23 
EMECA 1 15 1 4 5L 24 
EMECA 1 15 1 4 5L 25 
EMECA 2 16 1 5 7R 3 
EMECA 2 16 1 5 7R 4 
EMECA 2 17 1 5 7R 5 
EMECA 2 17 1 5 7R 6 
EMECA 2 18 1 5 7L 22 
EMECA 2 18 1 5 7L 23 
EMECA 2 19 1 5 7L 24 
EMECA 2 19 1 5 7L 25 
EMECA 2 20 1 6 1R 7 
EMECA 2 20 1 6 1R 8 
EMECA 2 21 1 6 1L 26 
EMECA 2 21 1 6 1L 27 
EMECA 2 22 1 6 3R 7 
EMECA 2 22 1 6 3R 8 
EMECA 2 23 1 6 3L 26 
EMECA 2 23 1 6 3L 27 
EMECA 3 24 1 7 5R 7 
EMECA 3 24 1 7 5R 8 
EMECA 3 25 1 7 5L 26 
EMECA 3 25 1 7 5L 27 
EMECA 3 26 1 7 7R 7 
EMECA 3 26 1 7 7R 8 
EMECA 3 27 1 7 7L 26 
EMECA 3 27 1 7 7L 27 
EMECA 3 28 1 8 1R 11 
EMECA 3 28 1 8 1L 30 
EMECA 3 29 1 8 1R 12 
EMECA 3 29 1 8 1L 31 
EMECA 3 30 1 8 3R 11 
EMECA 3 30 1 8 3L 30 
EMECA 3 31 1 8 3R 12 
EMECA 3 31 1 8 3L 31 
EMECA 4 32 1 9 5R 11 
EMECA 4 32 1 9 5L 30 
EMECA 4 33 1 9 5R 12 
EMECA 4 33 1 9 5L 31 
EMECA 4 34 1 9 7R 11 
EMECA 4 34 1 9 7L 30 
EMECA 4 35 1 9 7R 12 
EMECA 4 35 1 9 7L 31 
EMECA 4 36 1 10 1R 13 
EMECA 4 36 1 10 1R 14 
EMECA 4 37 1 10 1L 32 
EMECA 4 37 1 10 1L 33 
EMECA 4 38 1 10 3R 13 
EMECA 4 38 1 10 3R 14 
EMECA 4 39 1 10 3L 32 
EMECA 4 39 1 10 3L 33 
EMECA 5 40 1 11 5R 13 
EMECA 5 40 1 11 5R 14 
EMECA 5 41 1 11 5L 32 
EMECA 5 41 1 11 5L 33 
EMECA 5 42 1 11 7R 13 
EMECA 5 42 1 11 7R 14 
EMECA 5 43 1 11 7L 32 
EMECA 5 43 1 11 7L 33 
EMECA 5 44 1 12 1R 15 
EMECA 5 44 1 12 1R 16 
EMECA 5 45 1 12 1L 34 
EMECA 5 45 1 12 1L 35 
EMECA 5 46 1 12 3R 15 
EMECA 5 46 1 12 3R 16 
EMECA 5 47 1 12 3L 34 
EMECA 5 47 1 12 3L 35 
EMECA 6 48 1 13 5R 15 
EMECA 6 48 1 13 5R 16 
EMECA 6 49 1 13 5L 34 
EMECA 6 49 1 13 5L 35 
EMECA 6 50 1 13 7R 15 
EMECA 6 50 1 13 7R 16 
EMECA 6 51 1 13 7L 34 
EMECA 6 51 1 13 7L 35 
EMECA 6 52 2 1 8R 2 
EMECA 6 52 2 1 8L 21 
EMECA 6 53 2 1 10R 2 
EMECA 6 53 2 1 10L 21 
EMECA 6 54 2 1 11R 2 
EMECA 6 54 2 1 11L 21 
EMECA 6 55 2 1 13R 2 
EMECA 6 55 2 1 13L 21 
EMECA 7 56 2 2 8R 3 
EMECA 7 56 2 2 8R 4 
EMECA 7 57 2 2 8R 5 
EMECA 7 57 2 2 8R 6 
EMECA 7 58 2 2 8L 22 
EMECA 7 58 2 2 8L 23 
EMECA 7 59 2 2 8L 24 
EMECA 7 59 2 2 8L 25 
EMECA 7 60 2 3 10R 3 
EMECA 7 60 2 3 10R 4 
EMECA 7 61 2 3 10R 5 
EMECA 7 61 2 3 10R 6 
EMECA 7 62 2 3 10L 22 
EMECA 7 62 2 3 10L 23 
EMECA 7 63 2 3 10L 24 
EMECA 7 63 2 3 10L 25 
EMECA 8 64 2 4 11R 3 
EMECA 8 64 2 4 11R 4 
EMECA 8 65 2 4 11R 5 
EMECA 8 65 2 4 11R 6 
EMECA 8 66 2 4 11L 22 
EMECA 8 66 2 4 11L 23 
EMECA 8 67 2 4 11L 24 
EMECA 8 67 2 4 11L 25 
EMECA 8 68 2 5 13R 3 
EMECA 8 68 2 5 13R 4 
EMECA 8 69 2 5 13R 5 
EMECA 8 69 2 5 13R 6 
EMECA 8 70 2 5 13L 22 
EMECA 8 70 2 5 13L 23 
EMECA 8 71 2 5 13L 24 
EMECA 8 71 2 5 13L 25 
EMECA 9 72 2 6 8R 7 
EMECA 9 72 2 6 8R 8 
EMECA 9 73 2 6 8L 26 
EMECA 9 73 2 6 8L 27 
EMECA 9 74 2 6 10R 7 
EMECA 9 74 2 6 10R 8 
EMECA 9 75 2 6 10L 26 
EMECA 9 75 2 6 10L 27 
EMECA 9 76 2 7 11R 7 
EMECA 9 76 2 7 11R 8 
EMECA 9 77 2 7 11L 26 
EMECA 9 77 2 7 11L 27 
EMECA 9 78 2 7 13R 7 
EMECA 9 78 2 7 13R 8 
EMECA 9 79 2 7 13L 26 
EMECA 9 79 2 7 13L 27 
EMECA 10 80 2 8 8R 11 
EMECA 10 80 2 8 8L 30 
EMECA 10 81 2 8 8R 12 
EMECA 10 81 2 8 8L 31 
EMECA 10 82 2 8 10R 11 
EMECA 10 82 2 8 10L 30 
EMECA 10 83 2 8 10R 12 
EMECA 10 83 2 8 10L 31 
EMECA 10 84 2 9 11R 11 
EMECA 10 84 2 9 11L 30 
EMECA 10 85 2 9 11R 12 
EMECA 10 85 2 9 11L 31 
EMECA 10 86 2 9 13R 11 
EMECA 10 86 2 9 13L 30 
EMECA 10 87 2 9 13R 12 
EMECA 10 87 2 9 13L 31 
EMECA 11 88 2 10 8R 13 
EMECA 11 88 2 10 8R 14 
EMECA 11 89 2 10 8L 32 
EMECA 11 89 2 10 8L 33 
EMECA 11 90 2 10 10R 13 
EMECA 11 90 2 10 10R 14 
EMECA 11 91 2 10 10L 32 
EMECA 11 91 2 10 10L 33 
EMECA 11 92 2 11 11R 13 
EMECA 11 92 2 11 11R 14 
EMECA 11 93 2 11 11L 32 
EMECA 11 93 2 11 11L 33 
EMECA 11 94 2 11 13R 13 
EMECA 11 94 2 11 13R 14 
EMECA 11 95 2 11 13L 32 
EMECA 11 95 2 11 13L 33 
EMECA 12 96 2 12 8R 15 
EMECA 12 96 2 12 8R 16 
EMECA 12 97 2 12 8L 34 
EMECA 12 97 2 12 8L 35 
EMECA 12 98 2 12 10R 15 
EMECA 12 98 2 12 10R 16 
EMECA 12 99 2 12 10L 34 
EMECA 12 99 2 12 10L 35 
EMECA 12 100 2 13 11R 15 
EMECA 12 100 2 13 11R 16 
EMECA 12 101 2 13 11L 34 
EMECA 12 101 2 13 11L 35 
EMECA 12 102 2 13 13R 15 
EMECA 12 102 2 13 13R 16 
EMECA 12 103 2 13 13L 34 
EMECA 12 103 2 13 13L 35 
EMECA 13 104 3 1 2R 1 
EMECA 13 104 3 1 6R 1 
EMECA 13 105 3 1 9R 1 
EMECA 13 105 3 1 12R 1 
EMECA 13 106 3 1 2R 2 
EMECA 13 106 3 1 6R 2 
EMECA 13 107 3 1 9R 2 
EMECA 13 107 3 1 12R 2 
EMECA 13 108 3 2 2R 5 
EMECA 13 108 3 2 2R 6 
EMECA 13 109 3 2 2R 7 
EMECA 13 109 3 2 2R 8 
EMECA 13 110 3 2 6R 5 
EMECA 13 110 3 2 6R 6 
EMECA 13 111 3 2 6R 7 
EMECA 13 111 3 2 6R 8 
EMECA 14 112 3 3 9R 5 
EMECA 14 112 3 3 9R 6 
EMECA 14 113 3 3 9R 7 
EMECA 14 113 3 3 9R 8 
EMECA 14 114 3 3 12R 5 
EMECA 14 114 3 3 12R 6 
EMECA 14 115 3 3 12R 7 
EMECA 14 115 3 3 12R 8 
EMECA 14 116 3 4 2R 14 
EMECA 14 116 3 4 6R 14 
EMECA 14 117 3 4 9R 14 
EMECA 14 117 3 4 12R 14 
EMECA 14 118 3 4 2L 19 
EMECA 14 118 3 4 6L 19 
EMECA 14 119 3 4 9L 19 
EMECA 14 119 3 4 12L 19 
EMECA 15 120 3 5 2R 3 
EMECA 15 120 3 5 2R 12 
EMECA 15 121 3 5 2R 4 
EMECA 15 121 3 5 2R 13 
EMECA 15 122 3 5 6R 3 
EMECA 15 122 3 5 6R 12 
EMECA 15 123 3 5 6R 4 
EMECA 15 123 3 5 6R 13 
EMECA 15 124 3 6 9R 3 
EMECA 15 124 3 6 9R 12 
EMECA 15 125 3 6 9R 4 
EMECA 15 125 3 6 9R 13 
EMECA 15 126 3 6 12R 3 
EMECA 15 126 3 6 12R 12 
EMECA 15 127 3 6 12R 4 
EMECA 15 127 3 6 12R 13 
EMECA 16 128 3 7 2R 17 
EMECA 16 128 3 7 2R 18 
EMECA 16 129 3 7 6R 17 
EMECA 16 129 3 7 6R 18 
EMECA 16 130 3 7 9R 17 
EMECA 16 130 3 7 9R 18 
EMECA 16 131 3 7 12R 17 
EMECA 16 131 3 7 12R 18 
EMECA 16 132 3 8 2L 21 
EMECA 16 132 3 8 6L 21 
EMECA 16 133 3 8 9L 21 
EMECA 16 133 3 8 12L 21 
EMECA 17 134 3 9 2R 11 
EMECA 17 134 3 9 6R 11 
EMECA 17 135 3 9 9R 11 
EMECA 17 135 3 9 12R 11 
EMECA 17 136 3 9 2R 15 
EMECA 17 136 3 9 6R 15 
EMECA 17 137 3 9 9R 15 
EMECA 17 137 3 9 12R 15 
EMECC 0 0 1 1 1R 2 
EMECC 0 0 1 1 1L 21 
EMECC 0 1 1 1 3R 2 
EMECC 0 1 1 1 3L 21 
EMECC 0 2 1 1 5R 2 
EMECC 0 2 1 1 5L 21 
EMECC 0 3 1 1 7R 2 
EMECC 0 3 1 1 7L 21 
EMECC 0 4 1 2 1L 22 
EMECC 0 4 1 2 1L 23 
EMECC 0 5 1 2 1L 24 
EMECC 0 5 1 2 1L 25 
EMECC 0 6 1 2 1R 3 
EMECC 0 6 1 2 1R 4 
EMECC 0 7 1 2 1R 5 
EMECC 0 7 1 2 1R 6 
EMECC 1 8 1 3 3L 22 
EMECC 1 8 1 3 3L 23 
EMECC 1 9 1 3 3L 24 
EMECC 1 9 1 3 3L 25 
EMECC 1 10 1 3 3R 3 
EMECC 1 10 1 3 3R 4 
EMECC 1 11 1 3 3R 5 
EMECC 1 11 1 3 3R 6 
EMECC 1 12 1 4 5L 22 
EMECC 1 12 1 4 5L 23 
EMECC 1 13 1 4 5L 24 
EMECC 1 13 1 4 5L 25 
EMECC 1 14 1 4 5R 3 
EMECC 1 14 1 4 5R 4 
EMECC 1 15 1 4 5R 5 
EMECC 1 15 1 4 5R 6 
EMECC 2 16 1 5 7L 22 
EMECC 2 16 1 5 7L 23 
EMECC 2 17 1 5 7L 24 
EMECC 2 17 1 5 7L 25 
EMECC 2 18 1 5 7R 3 
EMECC 2 18 1 5 7R 4 
EMECC 2 19 1 5 7R 5 
EMECC 2 19 1 5 7R 6 
EMECC 2 20 1 6 1L 26 
EMECC 2 20 1 6 1L 27 
EMECC 2 21 1 6 1R 7 
EMECC 2 21 1 6 1R 8 
EMECC 2 22 1 6 3L 26 
EMECC 2 22 1 6 3L 27 
EMECC 2 23 1 6 3R 7 
EMECC 2 23 1 6 3R 8 
EMECC 3 24 1 7 5L 26 
EMECC 3 24 1 7 5L 27 
EMECC 3 25 1 7 5R 7 
EMECC 3 25 1 7 5R 8 
EMECC 3 26 1 7 7L 26 
EMECC 3 26 1 7 7L 27 
EMECC 3 27 1 7 7R 7 
EMECC 3 27 1 7 7R 8 
EMECC 3 28 1 8 1R 11 
EMECC 3 28 1 8 1L 30 
EMECC 3 29 1 8 1R 12 
EMECC 3 29 1 8 1L 31 
EMECC 3 30 1 8 3R 11 
EMECC 3 30 1 8 3L 30 
EMECC 3 31 1 8 3R 12 
EMECC 3 31 1 8 3L 31 
EMECC 4 32 1 9 5R 11 
EMECC 4 32 1 9 5L 30 
EMECC 4 33 1 9 5R 12 
EMECC 4 33 1 9 5L 31 
EMECC 4 34 1 9 7R 11 
EMECC 4 34 1 9 7L 30 
EMECC 4 35 1 9 7R 12 
EMECC 4 35 1 9 7L 31 
EMECC 4 36 1 10 1L 32 
EMECC 4 36 1 10 1L 33 
EMECC 4 37 1 10 1R 13 
EMECC 4 37 1 10 1R 14 
EMECC 4 38 1 10 3L 32 
EMECC 4 38 1 10 3L 33 
EMECC 4 39 1 10 3R 13 
EMECC 4 39 1 10 3R 14 
EMECC 5 40 1 11 5L 32 
EMECC 5 40 1 11 5L 33 
EMECC 5 41 1 11 5R 13 
EMECC 5 41 1 11 5R 14 
EMECC 5 42 1 11 7L 32 
EMECC 5 42 1 11 7L 33 
EMECC 5 43 1 11 7R 13 
EMECC 5 43 1 11 7R 14 
EMECC 5 44 1 12 1L 34 
EMECC 5 44 1 12 1L 35 
EMECC 5 45 1 12 1R 15 
EMECC 5 45 1 12 1R 16 
EMECC 5 46 1 12 3L 34 
EMECC 5 46 1 12 3L 35 
EMECC 5 47 1 12 3R 15 
EMECC 5 47 1 12 3R 16 
EMECC 6 48 1 13 5L 34 
EMECC 6 48 1 13 5L 35 
EMECC 6 49 1 13 5R 15 
EMECC 6 49 1 13 5R 16 
EMECC 6 50 1 13 7L 34 
EMECC 6 50 1 13 7L 35 
EMECC 6 51 1 13 7R 15 
EMECC 6 51 1 13 7R 16 
EMECC 6 52 2 1 8R 2 
EMECC 6 52 2 1 8L 21 
EMECC 6 53 2 1 10R 2 
EMECC 6 53 2 1 10L 21 
EMECC 6 54 2 1 11R 2 
EMECC 6 54 2 1 11L 21 
EMECC 6 55 2 1 13R 2 
EMECC 6 55 2 1 13L 21 
EMECC 7 56 2 2 8L 22 
EMECC 7 56 2 2 8L 23 
EMECC 7 57 2 2 8L 24 
EMECC 7 57 2 2 8L 25 
EMECC 7 58 2 2 8R 3 
EMECC 7 58 2 2 8R 4 
EMECC 7 59 2 2 8R 5 
EMECC 7 59 2 2 8R 6 
EMECC 7 60 2 3 10L 22 
EMECC 7 60 2 3 10L 23 
EMECC 7 61 2 3 10L 24 
EMECC 7 61 2 3 10L 25 
EMECC 7 62 2 3 10R 3 
EMECC 7 62 2 3 10R 4 
EMECC 7 63 2 3 10R 5 
EMECC 7 63 2 3 10R 6 
EMECC 8 64 2 4 11L 22 
EMECC 8 64 2 4 11L 23 
EMECC 8 65 2 4 11L 24 
EMECC 8 65 2 4 11L 25 
EMECC 8 66 2 4 11R 3 
EMECC 8 66 2 4 11R 4 
EMECC 8 67 2 4 11R 5 
EMECC 8 67 2 4 11R 6 
EMECC 8 68 2 5 13L 22 
EMECC 8 68 2 5 13L 23 
EMECC 8 69 2 5 13L 24 
EMECC 8 69 2 5 13L 25 
EMECC 8 70 2 5 13R 3 
EMECC 8 70 2 5 13R 4 
EMECC 8 71 2 5 13R 5 
EMECC 8 71 2 5 13R 6 
EMECC 9 72 2 6 8L 26 
EMECC 9 72 2 6 8L 27 
EMECC 9 73 2 6 8R 7 
EMECC 9 73 2 6 8R 8 
EMECC 9 74 2 6 10L 26 
EMECC 9 74 2 6 10L 27 
EMECC 9 75 2 6 10R 7 
EMECC 9 75 2 6 10R 8 
EMECC 9 76 2 7 11L 26 
EMECC 9 76 2 7 11L 27 
EMECC 9 77 2 7 11R 7 
EMECC 9 77 2 7 11R 8 
EMECC 9 78 2 7 13L 26 
EMECC 9 78 2 7 13L 27 
EMECC 9 79 2 7 13R 7 
EMECC 9 79 2 7 13R 8 
EMECC 10 80 2 8 8R 11 
EMECC 10 80 2 8 8L 30 
EMECC 10 81 2 8 8R 12 
EMECC 10 81 2 8 8L 31 
EMECC 10 82 2 8 10R 11 
EMECC 10 82 2 8 10L 30 
EMECC 10 83 2 8 10R 12 
EMECC 10 83 2 8 10L 31 
EMECC 10 84 2 9 11R 11 
EMECC 10 84 2 9 11L 30 
EMECC 10 85 2 9 11R 12 
EMECC 10 85 2 9 11L 31 
EMECC 10 86 2 9 13R 11 
EMECC 10 86 2 9 13L 30 
EMECC 10 87 2 9 13R 12 
EMECC 10 87 2 9 13L 31 
EMECC 11 88 2 10 8L 32 
EMECC 11 88 2 10 8L 33 
EMECC 11 89 2 10 8R 13 
EMECC 11 89 2 10 8R 14 
EMECC 11 90 2 10 10L 32 
EMECC 11 90 2 10 10L 33 
EMECC 11 91 2 10 10R 13 
