#Barrel_EC	Layer_Disk	Phi_module	Eta_module	ROBID	RODID	40FMT	40Link	80FMT	80Link	DCS Geographical ID
0	1	13	0	130005	130005	0	0	0	0	L0_B07_S1_C7_M0
0	1	13	-1	130005	130005	0	2	1	0	L0_B07_S1_C7_M1C
0	1	13	-2	130005	130005	1	0	2	0	L0_B07_S1_C7_M2C
0	1	13	-3	130005	130005	1	2	3	0	L0_B07_S1_C7_M3C
0	1	13	-4	130005	130005	6	2	5	0	L0_B07_S1_C7_M4C
0	1	13	-5	130005	130005	7	0	6	0	L0_B07_S1_C7_M5C
0	1	13	-6	130005	130005	7	2	7	0	L0_B07_S1_C7_M6C
0	1	13	6	130006	130006	0	0	0	0	L0_B07_S1_A6_M6A
0	1	13	5	130006	130006	0	2	1	0	L0_B07_S1_A6_M5A
0	1	13	4	130006	130006	1	0	2	0	L0_B07_S1_A6_M4A
0	1	13	3	130006	130006	1	2	3	0	L0_B07_S1_A6_M3A
0	1	13	2	130006	130006	6	2	5	0	L0_B07_S1_A6_M2A
0	1	13	1	130006	130006	7	0	6	0	L0_B07_S1_A6_M1A
0	1	14	0	130007	130007	0	0	0	0	L0_B07_S2_A7_M0
0	1	14	1	130007	130007	0	2	1	0	L0_B07_S2_A7_M1A
0	1	14	2	130007	130007	1	0	2	0	L0_B07_S2_A7_M2A
0	1	14	3	130007	130007	1	2	3	0	L0_B07_S2_A7_M3A
0	1	14	4	130007	130007	6	2	5	0	L0_B07_S2_A7_M4A
0	1	14	5	130007	130007	7	0	6	0	L0_B07_S2_A7_M5A
0	1	14	6	130007	130007	7	2	7	0	L0_B07_S2_A7_M6A
0	1	14	-6	130008	130008	0	0	0	0	L0_B07_S2_C6_M6C
0	1	14	-5	130008	130008	0	2	1	0	L0_B07_S2_C6_M5C
0	1	14	-4	130008	130008	1	0	2	0	L0_B07_S2_C6_M4C
0	1	14	-3	130008	130008	1	2	3	0	L0_B07_S2_C6_M3C
0	1	14	-2	130008	130008	6	2	5	0	L0_B07_S2_C6_M2C
0	1	14	-1	130008	130008	7	0	6	0	L0_B07_S2_C6_M1C
0	1	15	0	130009	130009	0	0	0	0	L0_B08_S1_C7_M0
0	1	15	-1	130009	130009	0	2	1	0	L0_B08_S1_C7_M1C
0	1	15	-2	130009	130009	1	0	2	0	L0_B08_S1_C7_M2C
0	1	15	-3	130009	130009	1	2	3	0	L0_B08_S1_C7_M3C
0	1	15	-4	130009	130009	6	2	5	0	L0_B08_S1_C7_M4C
0	1	15	-5	130009	130009	7	0	6	0	L0_B08_S1_C7_M5C
0	1	15	-6	130009	130009	7	2	7	0	L0_B08_S1_C7_M6C
0	1	15	6	130010	130010	0	0	0	0	L0_B08_S1_A6_M6A
0	1	15	5	130010	130010	0	2	1	0	L0_B08_S1_A6_M5A
0	1	15	4	130010	130010	1	0	2	0	L0_B08_S1_A6_M4A
0	1	15	3	130010	130010	1	2	3	0	L0_B08_S1_A6_M3A
0	1	15	2	130010	130010	6	2	5	0	L0_B08_S1_A6_M2A
0	1	15	1	130010	130010	7	0	6	0	L0_B08_S1_A6_M1A
0	1	16	0	130011	130011	0	0	0	0	L0_B08_S2_A7_M0
0	1	16	1	130011	130011	0	2	1	0	L0_B08_S2_A7_M1A
0	1	16	2	130011	130011	1	0	2	0	L0_B08_S2_A7_M2A
0	1	16	3	130011	130011	1	2	3	0	L0_B08_S2_A7_M3A
0	1	16	4	130011	130011	6	2	5	0	L0_B08_S2_A7_M4A
0	1	16	5	130011	130011	7	0	6	0	L0_B08_S2_A7_M5A
0	1	16	6	130011	130011	7	2	7	0	L0_B08_S2_A7_M6A
0	1	16	-6	130012	130012	0	0	0	0	L0_B08_S2_C6_M6C
0	1	16	-5	130012	130012	0	2	1	0	L0_B08_S2_C6_M5C
0	1	16	-4	130012	130012	1	0	2	0	L0_B08_S2_C6_M4C
0	1	16	-3	130012	130012	1	2	3	0	L0_B08_S2_C6_M3C
0	1	16	-2	130012	130012	6	2	5	0	L0_B08_S2_C6_M2C
0	1	16	-1	130012	130012	7	0	6	0	L0_B08_S2_C6_M1C
0	1	17	0	130014	130014	0	0	0	0	L0_B09_S1_C7_M0
0	1	17	-1	130014	130014	0	2	1	0	L0_B09_S1_C7_M1C
0	1	17	-2	130014	130014	1	0	2	0	L0_B09_S1_C7_M2C
0	1	17	-3	130014	130014	1	2	3	0	L0_B09_S1_C7_M3C
0	1	17	-4	130014	130014	6	2	5	0	L0_B09_S1_C7_M4C
0	1	17	-5	130014	130014	7	0	6	0	L0_B09_S1_C7_M5C
0	1	17	-6	130014	130014	7	2	7	0	L0_B09_S1_C7_M6C
0	1	17	6	130015	130015	0	0	0	0	L0_B09_S1_A6_M6A
0	1	17	5	130015	130015	0	2	1	0	L0_B09_S1_A6_M5A
0	1	17	4	130015	130015	1	0	2	0	L0_B09_S1_A6_M4A
0	1	17	3	130015	130015	1	2	3	0	L0_B09_S1_A6_M3A
0	1	17	2	130015	130015	6	2	5	0	L0_B09_S1_A6_M2A
0	1	17	1	130015	130015	7	0	6	0	L0_B09_S1_A6_M1A
0	1	18	0	130016	130016	0	0	0	0	L0_B09_S2_A7_M0
0	1	18	1	130016	130016	0	2	1	0	L0_B09_S2_A7_M1A
0	1	18	2	130016	130016	1	0	2	0	L0_B09_S2_A7_M2A
0	1	18	3	130016	130016	1	2	3	0	L0_B09_S2_A7_M3A
0	1	18	4	130016	130016	6	2	5	0	L0_B09_S2_A7_M4A
0	1	18	5	130016	130016	7	0	6	0	L0_B09_S2_A7_M5A
0	1	18	6	130016	130016	7	2	7	0	L0_B09_S2_A7_M6A
0	1	18	-6	130017	130017	0	0	0	0	L0_B09_S2_C6_M6C
0	1	18	-5	130017	130017	0	2	1	0	L0_B09_S2_C6_M5C
0	1	18	-4	130017	130017	1	0	2	0	L0_B09_S2_C6_M4C
0	1	18	-3	130017	130017	1	2	3	0	L0_B09_S2_C6_M3C
0	1	18	-2	130017	130017	6	2	5	0	L0_B09_S2_C6_M2C
0	1	18	-1	130017	130017	7	0	6	0	L0_B09_S2_C6_M1C
0	1	19	0	130018	130018	0	0	0	0	L0_B10_S1_C7_M0
0	1	19	-1	130018	130018	0	2	1	0	L0_B10_S1_C7_M1C
0	1	19	-2	130018	130018	1	0	2	0	L0_B10_S1_C7_M2C
0	1	19	-3	130018	130018	1	2	3	0	L0_B10_S1_C7_M3C
0	1	19	-4	130018	130018	6	2	5	0	L0_B10_S1_C7_M4C
0	1	19	-5	130018	130018	7	0	6	0	L0_B10_S1_C7_M5C
0	1	19	-6	130018	130018	7	2	7	0	L0_B10_S1_C7_M6C
0	1	19	6	130019	130019	0	0	0	0	L0_B10_S1_A6_M6A
0	1	19	5	130019	130019	0	2	1	0	L0_B10_S1_A6_M5A
0	1	19	4	130019	130019	1	0	2	0	L0_B10_S1_A6_M4A
0	1	19	3	130019	130019	1	2	3	0	L0_B10_S1_A6_M3A
0	1	19	2	130019	130019	6	2	5	0	L0_B10_S1_A6_M2A
0	1	19	1	130019	130019	7	0	6	0	L0_B10_S1_A6_M1A
0	1	20	0	130020	130020	0	0	0	0	L0_B10_S2_A7_M0
0	1	20	1	130020	130020	0	2	1	0	L0_B10_S2_A7_M1A
0	1	20	2	130020	130020	1	0	2	0	L0_B10_S2_A7_M2A
0	1	20	3	130020	130020	1	2	3	0	L0_B10_S2_A7_M3A
0	1	20	4	130020	130020	6	2	5	0	L0_B10_S2_A7_M4A
0	1	20	5	130020	130020	7	0	6	0	L0_B10_S2_A7_M5A
0	1	20	6	130020	130020	7	2	7	0	L0_B10_S2_A7_M6A
0	1	20	-6	130021	130021	0	0	0	0	L0_B10_S2_C6_M6C
0	1	20	-5	130021	130021	0	2	1	0	L0_B10_S2_C6_M5C
0	1	20	-4	130021	130021	1	0	2	0	L0_B10_S2_C6_M4C
0	1	20	-3	130021	130021	1	2	3	0	L0_B10_S2_C6_M3C
0	1	20	-2	130021	130021	6	2	5	0	L0_B10_S2_C6_M2C
0	1	20	-1	130021	130021	7	0	6	0	L0_B10_S2_C6_M1C
0	1	21	0	130105	130105	0	0	0	0	L0_B11_S1_C7_M0
0	1	21	-1	130105	130105	0	2	1	0	L0_B11_S1_C7_M1C
0	1	21	-2	130105	130105	1	0	2	0	L0_B11_S1_C7_M2C
0	1	21	-3	130105	130105	1	2	3	0	L0_B11_S1_C7_M3C
0	1	21	-4	130105	130105	6	2	5	0	L0_B11_S1_C7_M4C
0	1	21	-5	130105	130105	7	0	6	0	L0_B11_S1_C7_M5C
0	1	21	-6	130105	130105	7	2	7	0	L0_B11_S1_C7_M6C
0	1	21	6	130106	130106	0	0	0	0	L0_B11_S1_A6_M6A
0	1	21	5	130106	130106	0	2	1	0	L0_B11_S1_A6_M5A
0	1	21	4	130106	130106	1	0	2	0	L0_B11_S1_A6_M4A
0	1	21	3	130106	130106	1	2	3	0	L0_B11_S1_A6_M3A
0	1	21	2	130106	130106	6	2	5	0	L0_B11_S1_A6_M2A
0	1	21	1	130106	130106	7	0	6	0	L0_B11_S1_A6_M1A
0	1	6	0	130107	130107	0	0	0	0	L0_B03_S2_A7_M0
0	1	6	1	130107	130107	0	2	1	0	L0_B03_S2_A7_M1A
0	1	6	2	130107	130107	1	0	2	0	L0_B03_S2_A7_M2A
0	1	6	3	130107	130107	1	2	3	0	L0_B03_S2_A7_M3A
0	1	6	4	130107	130107	6	2	5	0	L0_B03_S2_A7_M4A
0	1	6	5	130107	130107	7	0	6	0	L0_B03_S2_A7_M5A
0	1	6	6	130107	130107	7	2	7	0	L0_B03_S2_A7_M6A
0	1	6	-6	130108	130108	0	0	0	0	L0_B03_S2_C6_M6C
0	1	6	-5	130108	130108	0	2	1	0	L0_B03_S2_C6_M5C
0	1	6	-4	130108	130108	1	0	2	0	L0_B03_S2_C6_M4C
0	1	6	-3	130108	130108	1	2	3	0	L0_B03_S2_C6_M3C
0	1	6	-2	130108	130108	6	2	5	0	L0_B03_S2_C6_M2C
0	1	6	-1	130108	130108	7	0	6	0	L0_B03_S2_C6_M1C
0	1	7	0	130109	130109	0	0	0	0	L0_B04_S1_C7_M0
0	1	7	-1	130109	130109	0	2	1	0	L0_B04_S1_C7_M1C
0	1	7	-2	130109	130109	1	0	2	0	L0_B04_S1_C7_M2C
0	1	7	-3	130109	130109	1	2	3	0	L0_B04_S1_C7_M3C
0	1	7	-4	130109	130109	6	2	5	0	L0_B04_S1_C7_M4C
0	1	7	-5	130109	130109	7	0	6	0	L0_B04_S1_C7_M5C
0	1	7	-6	130109	130109	7	2	7	0	L0_B04_S1_C7_M6C
0	1	7	6	130110	130110	0	0	0	0	L0_B04_S1_A6_M6A
0	1	7	5	130110	130110	0	2	1	0	L0_B04_S1_A6_M5A
0	1	7	4	130110	130110	1	0	2	0	L0_B04_S1_A6_M4A
0	1	7	3	130110	130110	1	2	3	0	L0_B04_S1_A6_M3A
0	1	7	2	130110	130110	6	2	5	0	L0_B04_S1_A6_M2A
0	1	7	1	130110	130110	7	0	6	0	L0_B04_S1_A6_M1A
0	1	8	0	130111	130111	0	0	0	0	L0_B04_S2_A7_M0
0	1	8	1	130111	130111	0	2	1	0	L0_B04_S2_A7_M1A
0	1	8	2	130111	130111	1	0	2	0	L0_B04_S2_A7_M2A
0	1	8	3	130111	130111	1	2	3	0	L0_B04_S2_A7_M3A
0	1	8	4	130111	130111	6	2	5	0	L0_B04_S2_A7_M4A
0	1	8	5	130111	130111	7	0	6	0	L0_B04_S2_A7_M5A
0	1	8	6	130111	130111	7	2	7	0	L0_B04_S2_A7_M6A
0	1	8	-6	130112	130112	0	0	0	0	L0_B04_S2_C6_M6C
0	1	8	-5	130112	130112	0	2	1	0	L0_B04_S2_C6_M5C
0	1	8	-4	130112	130112	1	0	2	0	L0_B04_S2_C6_M4C
0	1	8	-3	130112	130112	1	2	3	0	L0_B04_S2_C6_M3C
0	1	8	-2	130112	130112	6	2	5	0	L0_B04_S2_C6_M2C
0	1	8	-1	130112	130112	7	0	6	0	L0_B04_S2_C6_M1C
0	1	9	0	130114	130114	0	0	0	0	L0_B05_S1_C7_M0
0	1	9	-1	130114	130114	0	2	1	0	L0_B05_S1_C7_M1C
0	1	9	-2	130114	130114	1	0	2	0	L0_B05_S1_C7_M2C
0	1	9	-3	130114	130114	1	2	3	0	L0_B05_S1_C7_M3C
0	1	9	-4	130114	130114	6	2	5	0	L0_B05_S1_C7_M4C
0	1	9	-5	130114	130114	7	0	6	0	L0_B05_S1_C7_M5C
0	1	9	-6	130114	130114	7	2	7	0	L0_B05_S1_C7_M6C
0	1	9	6	130115	130115	0	0	0	0	L0_B05_S1_A6_M6A
0	1	9	5	130115	130115	0	2	1	0	L0_B05_S1_A6_M5A
0	1	9	4	130115	130115	1	0	2	0	L0_B05_S1_A6_M4A
0	1	9	3	130115	130115	1	2	3	0	L0_B05_S1_A6_M3A
0	1	9	2	130115	130115	6	2	5	0	L0_B05_S1_A6_M2A
0	1	9	1	130115	130115	7	0	6	0	L0_B05_S1_A6_M1A
0	1	10	0	130116	130116	0	0	0	0	L0_B05_S2_A7_M0
0	1	10	1	130116	130116	0	2	1	0	L0_B05_S2_A7_M1A
0	1	10	2	130116	130116	1	0	2	0	L0_B05_S2_A7_M2A
0	1	10	3	130116	130116	1	2	3	0	L0_B05_S2_A7_M3A
0	1	10	4	130116	130116	6	2	5	0	L0_B05_S2_A7_M4A
0	1	10	5	130116	130116	7	0	6	0	L0_B05_S2_A7_M5A
0	1	10	6	130116	130116	7	2	7	0	L0_B05_S2_A7_M6A
0	1	10	-6	130117	130117	0	0	0	0	L0_B05_S2_C6_M6C
0	1	10	-5	130117	130117	0	2	1	0	L0_B05_S2_C6_M5C
0	1	10	-4	130117	130117	1	0	2	0	L0_B05_S2_C6_M4C
0	1	10	-3	130117	130117	1	2	3	0	L0_B05_S2_C6_M3C
0	1	10	-2	130117	130117	6	2	5	0	L0_B05_S2_C6_M2C
0	1	10	-1	130117	130117	7	0	6	0	L0_B05_S2_C6_M1C
0	1	11	0	130118	130118	0	0	0	0	L0_B06_S1_C7_M0
0	1	11	-1	130118	130118	0	2	1	0	L0_B06_S1_C7_M1C
0	1	11	-2	130118	130118	1	0	2	0	L0_B06_S1_C7_M2C
0	1	11	-3	130118	130118	1	2	3	0	L0_B06_S1_C7_M3C
0	1	11	-4	130118	130118	6	2	5	0	L0_B06_S1_C7_M4C
0	1	11	-5	130118	130118	7	0	6	0	L0_B06_S1_C7_M5C
0	1	11	-6	130118	130118	7	2	7	0	L0_B06_S1_C7_M6C
0	1	11	6	130119	130119	0	0	0	0	L0_B06_S1_A6_M6A
0	1	11	5	130119	130119	0	2	1	0	L0_B06_S1_A6_M5A
0	1	11	4	130119	130119	1	0	2	0	L0_B06_S1_A6_M4A
0	1	11	3	130119	130119	1	2	3	0	L0_B06_S1_A6_M3A
0	1	11	2	130119	130119	6	2	5	0	L0_B06_S1_A6_M2A
0	1	11	1	130119	130119	7	0	6	0	L0_B06_S1_A6_M1A
0	1	12	0	130120	130120	0	0	0	0	L0_B06_S2_A7_M0
0	1	12	1	130120	130120	0	2	1	0	L0_B06_S2_A7_M1A
0	1	12	2	130120	130120	1	0	2	0	L0_B06_S2_A7_M2A
0	1	12	3	130120	130120	1	2	3	0	L0_B06_S2_A7_M3A
0	1	12	4	130120	130120	6	2	5	0	L0_B06_S2_A7_M4A
0	1	12	5	130120	130120	7	0	6	0	L0_B06_S2_A7_M5A
0	1	12	6	130120	130120	7	2	7	0	L0_B06_S2_A7_M6A
0	1	12	-6	130121	130121	0	0	0	0	L0_B06_S2_C6_M6C
0	1	12	-5	130121	130121	0	2	1	0	L0_B06_S2_C6_M5C
0	1	12	-4	130121	130121	1	0	2	0	L0_B06_S2_C6_M4C
0	1	12	-3	130121	130121	1	2	3	0	L0_B06_S2_C6_M3C
0	1	12	-2	130121	130121	6	2	5	0	L0_B06_S2_C6_M2C
0	1	12	-1	130121	130121	7	0	6	0	L0_B06_S2_C6_M1C
0	1	1	0	130307	130307	0	0	0	0	L0_B01_S1_C7_M0
0	1	1	-1	130307	130307	0	2	1	0	L0_B01_S1_C7_M1C
0	1	1	-2	130307	130307	1	0	2	0	L0_B01_S1_C7_M2C
0	1	1	-3	130307	130307	1	2	3	0	L0_B01_S1_C7_M3C
0	1	1	-4	130307	130307	6	2	5	0	L0_B01_S1_C7_M4C
0	1	1	-5	130307	130307	7	0	6	0	L0_B01_S1_C7_M5C
0	1	1	-6	130307	130307	7	2	7	0	L0_B01_S1_C7_M6C
0	1	1	6	130308	130308	0	0	0	0	L0_B01_S1_A6_M6A
0	1	1	5	130308	130308	0	2	1	0	L0_B01_S1_A6_M5A
0	1	1	4	130308	130308	1	0	2	0	L0_B01_S1_A6_M4A
0	1	1	3	130308	130308	1	2	3	0	L0_B01_S1_A6_M3A
0	1	1	2	130308	130308	6	2	5	0	L0_B01_S1_A6_M2A
0	1	1	1	130308	130308	7	0	6	0	L0_B01_S1_A6_M1A
0	1	2	0	130309	130309	0	0	0	0	L0_B01_S2_A7_M0
0	1	2	1	130309	130309	0	2	1	0	L0_B01_S2_A7_M1A
0	1	2	2	130309	130309	1	0	2	0	L0_B01_S2_A7_M2A
0	1	2	3	130309	130309	1	2	3	0	L0_B01_S2_A7_M3A
0	1	2	4	130309	130309	6	2	5	0	L0_B01_S2_A7_M4A
0	1	2	5	130309	130309	7	0	6	0	L0_B01_S2_A7_M5A
0	1	2	6	130309	130309	7	2	7	0	L0_B01_S2_A7_M6A
0	1	2	-6	130310	130310	0	0	0	0	L0_B01_S2_C6_M6C
0	1	2	-5	130310	130310	0	2	1	0	L0_B01_S2_C6_M5C
0	1	2	-4	130310	130310	1	0	2	0	L0_B01_S2_C6_M4C
0	1	2	-3	130310	130310	1	2	3	0	L0_B01_S2_C6_M3C
0	1	2	-2	130310	130310	6	2	5	0	L0_B01_S2_C6_M2C
0	1	2	-1	130310	130310	7	0	6	0	L0_B01_S2_C6_M1C
0	1	3	0	130311	130311	0	0	0	0	L0_B02_S1_C7_M0
0	1	3	-1	130311	130311	0	2	1	0	L0_B02_S1_C7_M1C
0	1	3	-2	130311	130311	1	0	2	0	L0_B02_S1_C7_M2C
0	1	3	-3	130311	130311	1	2	3	0	L0_B02_S1_C7_M3C
0	1	3	-4	130311	130311	6	2	5	0	L0_B02_S1_C7_M4C
0	1	3	-5	130311	130311	7	0	6	0	L0_B02_S1_C7_M5C
0	1	3	-6	130311	130311	7	2	7	0	L0_B02_S1_C7_M6C
0	1	3	6	130312	130312	0	0	0	0	L0_B02_S1_A6_M6A
0	1	3	5	130312	130312	0	2	1	0	L0_B02_S1_A6_M5A
0	1	3	4	130312	130312	1	0	2	0	L0_B02_S1_A6_M4A
0	1	3	3	130312	130312	1	2	3	0	L0_B02_S1_A6_M3A
0	1	3	2	130312	130312	6	2	5	0	L0_B02_S1_A6_M2A
0	1	3	1	130312	130312	7	0	6	0	L0_B02_S1_A6_M1A
0	1	4	0	130314	130314	0	0	0	0	L0_B02_S2_A7_M0
0	1	4	1	130314	130314	0	2	1	0	L0_B02_S2_A7_M1A
0	1	4	2	130314	130314	1	0	2	0	L0_B02_S2_A7_M2A
0	1	4	3	130314	130314	1	2	3	0	L0_B02_S2_A7_M3A
0	1	4	4	130314	130314	6	2	5	0	L0_B02_S2_A7_M4A
0	1	4	5	130314	130314	7	0	6	0	L0_B02_S2_A7_M5A
0	1	4	6	130314	130314	7	2	7	0	L0_B02_S2_A7_M6A
0	1	4	-6	130315	130315	0	0	0	0	L0_B02_S2_C6_M6C
0	1	4	-5	130315	130315	0	2	1	0	L0_B02_S2_C6_M5C
0	1	4	-4	130315	130315	1	0	2	0	L0_B02_S2_C6_M4C
0	1	4	-3	130315	130315	1	2	3	0	L0_B02_S2_C6_M3C
0	1	4	-2	130315	130315	6	2	5	0	L0_B02_S2_C6_M2C
0	1	4	-1	130315	130315	7	0	6	0	L0_B02_S2_C6_M1C
0	1	5	0	130316	130316	0	0	0	0	L0_B03_S1_C7_M0
0	1	5	-1	130316	130316	0	2	1	0	L0_B03_S1_C7_M1C
0	1	5	-2	130316	130316	1	0	2	0	L0_B03_S1_C7_M2C
0	1	5	-3	130316	130316	1	2	3	0	L0_B03_S1_C7_M3C
0	1	5	-4	130316	130316	6	2	5	0	L0_B03_S1_C7_M4C
0	1	5	-5	130316	130316	7	0	6	0	L0_B03_S1_C7_M5C
0	1	5	-6	130316	130316	7	2	7	0	L0_B03_S1_C7_M6C
0	1	5	6	130317	130317	0	0	0	0	L0_B03_S1_A6_M6A
0	1	5	5	130317	130317	0	2	1	0	L0_B03_S1_A6_M5A
0	1	5	4	130317	130317	1	0	2	0	L0_B03_S1_A6_M4A
0	1	5	3	130317	130317	1	2	3	0	L0_B03_S1_A6_M3A
0	1	5	2	130317	130317	6	2	5	0	L0_B03_S1_A6_M2A
0	1	5	1	130317	130317	7	0	6	0	L0_B03_S1_A6_M1A
0	1	0	0	130318	130318	0	0	0	0	L0_B11_S2_A7_M0
0	1	0	1	130318	130318	0	2	1	0	L0_B11_S2_A7_M1A
0	1	0	2	130318	130318	1	0	2	0	L0_B11_S2_A7_M2A
0	1	0	3	130318	130318	1	2	3	0	L0_B11_S2_A7_M3A
0	1	0	4	130318	130318	6	2	5	0	L0_B11_S2_A7_M4A
0	1	0	5	130318	130318	7	0	6	0	L0_B11_S2_A7_M5A
0	1	0	6	130318	130318	7	2	7	0	L0_B11_S2_A7_M6A
0	1	0	-6	130319	130319	0	0	0	0	L0_B11_S2_C6_M6C
0	1	0	-5	130319	130319	0	2	1	0	L0_B11_S2_C6_M5C
0	1	0	-4	130319	130319	1	0	2	0	L0_B11_S2_C6_M4C
0	1	0	-3	130319	130319	1	2	3	0	L0_B11_S2_C6_M3C
0	1	0	-2	130319	130319	6	2	5	0	L0_B11_S2_C6_M2C
0	1	0	-1	130319	130319	7	0	6	0	L0_B11_S2_C6_M1C
-2	0	45	0	120205	120205	0	1	0	2	D1C_B01_S1_M2
-2	0	44	0	120205	120205	0	2	1	0	D1C_B01_S1_M5
-2	0	43	0	120205	120205	0	3	1	2	D1C_B01_S1_M3
-2	0	46	0	120205	120205	1	0	2	0	D1C_B01_S1_M6
-2	0	47	0	120205	120205	1	1	2	2	D1C_B01_S1_M1
-2	0	42	0	120205	120205	1	2	3	0	D1C_B01_S1_M4
-2	2	42	0	120205	120205	6	2	5	0	D3C_B01_S1_M4
-2	2	47	0	120205	120205	6	3	5	2	D3C_B01_S1_M1
-2	2	46	0	120205	120205	7	0	6	0	D3C_B01_S1_M6
-2	2	43	0	120205	120205	7	1	6	2	D3C_B01_S1_M3
-2	2	44	0	120205	120205	7	2	7	0	D3C_B01_S1_M5
-2	2	45	0	120205	120205	7	3	7	2	D3C_B01_S1_M2
2	0	44	0	120206	120206	0	1	0	2	D1A_B01_S1_M2
2	0	45	0	120206	120206	0	2	1	0	D1A_B01_S1_M5
2	0	46	0	120206	120206	0	3	1	2	D1A_B01_S1_M3
2	0	43	0	120206	120206	1	0	2	0	D1A_B01_S1_M6
2	0	42	0	120206	120206	1	1	2	2	D1A_B01_S1_M1
2	0	47	0	120206	120206	1	2	3	0	D1A_B01_S1_M4
2	2	47	0	120206	120206	6	2	5	0	D3A_B01_S1_M4
2	2	42	0	120206	120206	6	3	5	2	D3A_B01_S1_M1
2	2	43	0	120206	120206	7	0	6	0	D3A_B01_S1_M6
2	2	46	0	120206	120206	7	1	6	2	D3A_B01_S1_M3
2	2	45	0	120206	120206	7	2	7	0	D3A_B01_S1_M5
2	2	44	0	120206	120206	7	3	7	2	D3A_B01_S1_M2
-2	0	39	0	120207	120207	0	1	0	2	D1C_B04_S2_M2
-2	0	38	0	120207	120207	0	2	1	0	D1C_B04_S2_M5
-2	0	37	0	120207	120207	0	3	1	2	D1C_B04_S2_M3
-2	0	40	0	120207	120207	1	0	2	0	D1C_B04_S2_M6
-2	0	41	0	120207	120207	1	1	2	2	D1C_B04_S2_M1
-2	0	36	0	120207	120207	1	2	3	0	D1C_B04_S2_M4
-2	2	36	0	120207	120207	6	2	5	0	D3C_B04_S2_M4
-2	2	41	0	120207	120207	6	3	5	2	D3C_B04_S2_M1
-2	2	40	0	120207	120207	7	0	6	0	D3C_B04_S2_M6
-2	2	37	0	120207	120207	7	1	6	2	D3C_B04_S2_M3
-2	2	38	0	120207	120207	7	2	7	0	D3C_B04_S2_M5
-2	2	39	0	120207	120207	7	3	7	2	D3C_B04_S2_M2
2	0	38	0	120208	120208	0	1	0	2	D1A_B04_S2_M2
2	0	39	0	120208	120208	0	2	1	0	D1A_B04_S2_M5
2	0	40	0	120208	120208	0	3	1	2	D1A_B04_S2_M3
2	0	37	0	120208	120208	1	0	2	0	D1A_B04_S2_M6
2	0	36	0	120208	120208	1	1	2	2	D1A_B04_S2_M1
2	0	41	0	120208	120208	1	2	3	0	D1A_B04_S2_M4
2	2	41	0	120208	120208	6	2	5	0	D3A_B04_S2_M4
2	2	36	0	120208	120208	6	3	5	2	D3A_B04_S2_M1
2	2	37	0	120208	120208	7	0	6	0	D3A_B04_S2_M6
2	2	40	0	120208	120208	7	1	6	2	D3A_B04_S2_M3
2	2	39	0	120208	120208	7	2	7	0	D3A_B04_S2_M5
2	2	38	0	120208	120208	7	3	7	2	D3A_B04_S2_M2
-2	0	33	0	120209	120209	0	1	0	2	D1C_B04_S1_M2
-2	0	32	0	120209	120209	0	2	1	0	D1C_B04_S1_M5
-2	0	31	0	120209	120209	0	3	1	2	D1C_B04_S1_M3
-2	0	34	0	120209	120209	1	0	2	0	D1C_B04_S1_M6
-2	0	35	0	120209	120209	1	1	2	2	D1C_B04_S1_M1
-2	0	30	0	120209	120209	1	2	3	0	D1C_B04_S1_M4
-2	2	30	0	120209	120209	6	2	5	0	D3C_B04_S1_M4
-2	2	35	0	120209	120209	6	3	5	2	D3C_B04_S1_M1
-2	2	34	0	120209	120209	7	0	6	0	D3C_B04_S1_M6
-2	2	31	0	120209	120209	7	1	6	2	D3C_B04_S1_M3
-2	2	32	0	120209	120209	7	2	7	0	D3C_B04_S1_M5
-2	2	33	0	120209	120209	7	3	7	2	D3C_B04_S1_M2
2	0	32	0	120210	120210	0	1	0	2	D1A_B04_S1_M2
2	0	33	0	120210	120210	0	2	1	0	D1A_B04_S1_M5
2	0	34	0	120210	120210	0	3	1	2	D1A_B04_S1_M3
2	0	31	0	120210	120210	1	0	2	0	D1A_B04_S1_M6
2	0	30	0	120210	120210	1	1	2	2	D1A_B04_S1_M1
2	0	35	0	120210	120210	1	2	3	0	D1A_B04_S1_M4
2	2	35	0	120210	120210	6	2	5	0	D3A_B04_S1_M4
2	2	30	0	120210	120210	6	3	5	2	D3A_B04_S1_M1
2	2	31	0	120210	120210	7	0	6	0	D3A_B04_S1_M6
2	2	34	0	120210	120210	7	1	6	2	D3A_B04_S1_M3
2	2	33	0	120210	120210	7	2	7	0	D3A_B04_S1_M5
2	2	32	0	120210	120210	7	3	7	2	D3A_B04_S1_M2
-2	0	27	0	120211	120211	0	1	0	2	D1C_B03_S2_M2
-2	0	26	0	120211	120211	0	2	1	0	D1C_B03_S2_M5
-2	0	25	0	120211	120211	0	3	1	2	D1C_B03_S2_M3
-2	0	28	0	120211	120211	1	0	2	0	D1C_B03_S2_M6
-2	0	29	0	120211	120211	1	1	2	2	D1C_B03_S2_M1
-2	0	24	0	120211	120211	1	2	3	0	D1C_B03_S2_M4
-2	2	24	0	120211	120211	6	2	5	0	D3C_B03_S2_M4
-2	2	29	0	120211	120211	6	3	5	2	D3C_B03_S2_M1
-2	2	28	0	120211	120211	7	0	6	0	D3C_B03_S2_M6
-2	2	25	0	120211	120211	7	1	6	2	D3C_B03_S2_M3
-2	2	26	0	120211	120211	7	2	7	0	D3C_B03_S2_M5
